iov-message.md	980	3	控制电量消息
iov-message.md	984	4	ChargeRequest
iov-message.md	988	5	Header信息
iov-message.md	995	5	Payload信息
iov-message.md	1005	5	应用举例
iov-message.md	1028	4	ChargeConfirmation
iov-message.md	1032	5	Header信息
iov-message.md	1039	5	Payload信息
iov-message.md	1045	5	应用举例
iov-message.md	1063	4	DischargeRequest
iov-message.md	1067	5	Header信息
iov-message.md	1074	5	Payload信息
iov-message.md	1084	5	应用举例
iov-message.md	1107	4	DischargeConfirmation
iov-message.md	1111	5	Header信息
iov-message.md	1118	5	Payload信息
iov-message.md	1124	5	应用举例
iov-message.md	1142	2	查询消息
iov-message.md	1146	3	GetTurnOnStateRequest
iov-message.md	1150	4	Header信息
iov-message.md	1157	4	Payload信息
iov-message.md	1167	4	应用举例
iov-message.md	1190	3	GetTurnOnStateResponse
iov-message.md	1194	4	Header信息
iov-message.md	1201	4	Payload信息
iov-message.md	1209	4	应用举例
iov-message.md	1230	3	GetTemperatureReadingRequest
iov-message.md	1234	4	Header信息
iov-message.md	1241	4	Payload信息
iov-message.md	1251	4	应用举例
iov-message.md	1274	3	GetTemperatureReadingResponse
iov-message.md	1278	4	Header信息
iov-message.md	1285	4	Payload信息
iov-message.md	1295	4	应用举例
